StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.1,prolific_id,devices,education,first_language,age,gender,education_level,country_of_residence,occupation,Q4.8,need_for_cognition_complex_problems,need_for_cognition_thinking_responsibility,need_for_cognition_thinking_not_fun,need_for_cognition_avoid_challenge,need_for_cognition_enjoy_problem_solving,need_for_cognition_prefer_intellectual_difficult,political_leaning,news_reading_frequency,news_media_trust,news_sources,thinkingmode_quickskim_slowcarefulread,thinkingmode_absorbingseveral_focusingone,thinkingmode_spontaneous_deliberate,thinkingmode_easy_automatic_significanteffort,thinkingmode_connections_rules,thinkingmode_initialimpressions_regularlyupdating,newseval_knowledgebefore,newseval_accuracy,newseval_bias,newseval_informative,newseval_believable_trust,newseval_clear_wellwritten,thinkingmode_mean,newseval_mean,post_intervention_thinkingmode_mean,post_intervention_newseval_mean,post_intervention_thinkingmode_quickskim_slowcarefulread,post_intervention_thinkingmode_absorbingseveral_focusingone,post_intervention_thinkingmode_spontaneous_deliberate,post_intervention_thinkingmode_easy_automatic_significanteffort,post_intervention_thinkingmode_connections_rules,post_intervention_why_you_felt_like_this,post_intervention_newseval_knowledgebefore,post_intervention_newseval_accuracy,post_intervention_newseval_bias,post_intervention_newseval_informative,post_intervention_newseval_believable_trust,post_intervention_newseval_clear_wellwritten,is_propaganda_general,why_propaganda,is_propaganda_1,is_propaganda_2,is_propaganda_3,is_propaganda_4,is_propaganda_5,is_propaganda_6,is_propaganda_7,is_propaganda_8,tool_improvement_suggestions,tool_awareness_propaganda,tool_most_helpful,NPS.5_NPS_GROUP,nps_score,tool_other_feedback,Q7.5,Q2_First Click,Q2_Last Click,Q2_Page Submit,Q2_Click Count,Q392_First Click,Q392_Last Click,Q392_Page Submit,Q392_Click Count,Q371_First Click,Q371_Last Click,Q371_Page Submit,Q371_Click Count,Q393_First Click,Q393_Last Click,Q393_Page Submit,Q393_Click Count,Q382_First Click,Q382_Last Click,Q382_Page Submit,Q382_Click Count,Q410_First Click,Q410_Last Click,Q410_Page Submit,Q410_Click Count,Q2_First Click.1,Q2_Last Click.1,Q2_Page Submit.1,Q2_Click Count.1,Q3_1.1,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,PROLIFIC_PID
06.08.25 02:13,06.08.25 02:30,IP Address,75.28.140.147,100,1001,TRUE,06.08.25 02:30,R_6FExM0WagqFj3xe,,,,,32.8707,-79.8029,anonymous,EN,I agree and I want to participate,6604610e7a4c3d8b8aa2309f,Desktop,Other,English,45 to 64,Female,Bachelor's degree,United States,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",7,7,1,1,7,7,6,Several times a week,10,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",6,6,7,5,5,5,1,4,1,7,7,7,5.666666666666667,4.5,5.2,3.1666666666666665,5,5,5,6,5,It felt more deliberate because there was concrete information,1,4,2,4,4,4,,,No,No,No,No,No,No,No,No,,Yes,,Promoter,9,,,0,0,168.857,0,0,0,653.645,0,,,,,,,,,,,,,,,,,0,0,36.598,0,5,24.988,27.341,28.434,8,24.989,27.341,28.434,8,
06.08.25 04:00,06.08.25 04:24,IP Address,173.19.33.200,100,1461,TRUE,06.08.25 04:24,R_3ha5mSytt3A6P08,,,,,30.5538,-87.7119,anonymous,EN,I agree and I want to participate,66cc069b16f2ca209469aca2,Desktop,Other,English,25 to 44,Female,Less than high school diploma,United States,"Managers – people who plan and direct the work of others (e.g. department head, project manager, store manager)","Yes, I will",4,4,3,2,5,6,3,Multiple times a day,9,"traditional media (e.g. newspapers, TV news channels),online news websites,news apps",7,6,2,2,3,6,4,4,7,5,3,3,4.333333333333333,4.333333333333333,3.6,4.166666666666667,2,2,6,1,7,"I dont trust anything about putin that paints him in a positive light, hes a bad person",6,5,7,2,1,4,Yes,"I don't trust anything putin says, i trust zelensky",Yes,Yes,Yes,Yes,Yes,No,No,No,"none, i liked it a lot.",No,i liked how it discussed issues about the articles with me,Promoter,9,,,0,0,235.809,0,0,0,761.589,0,,,,,,,,,,,,,,,,,0,0,97.117,0,2,1.803,55.038,56.484,12,1.802,55.037,56.483,12,
06.08.25 04:38,06.08.25 04:58,IP Address,24.1.95.4,100,1236,TRUE,06.08.25 04:58,R_7uqNrxgEHJfzO7v,,,,,41.5581,-88.1082,anonymous,EN,I agree and I want to participate,678c51c4f4998df7a4eeaa3d,Desktop,Other,English,25 to 44,Male,Bachelor's degree,United States,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",5,5,2,2,5,5,5,Several times a week,9,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",7,4,5,4,3,3,2,4,5,5,4,4,4.333333333333333,4,3.8,4.666666666666667,4,4,4,4,3,I have already been in the loop about this and read many articles on it. ,7,5,4,4,4,4,No,I don't,No,No,No,No,Yes,No,No,No,It seemed to repeat a lot of information,No,Easy to understand my recordings,Detractor,5,Nope,,,,,,,,,,,,,,,,,,0,0,189.788,0,0,0,658.102,0,0,0,23.339,0,3,6.008,50.674,51.837,10,6.008,50.674,51.837,10,
06.08.25 05:17,06.08.25 05:44,IP Address,74.15.83.48,100,1619,TRUE,06.08.25 05:44,R_5B9G6UOFon1r7EZ,,,,,43.251,-79.8989,anonymous,EN,I agree and I want to participate,6686bbdb00ead47b5857301b,Desktop,Other,English,18 to 24,Female,Bachelor's degree,Canada,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",6,6,2,2,6,6,2,Once a month,8,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",2,7,6,5,2,5,2,4,6,2,2,2,4.5,3,4.2,3.8333333333333335,6,6,2,2,5,"I think when I read news articles I have to take a minute after each sentence to digest it and think about what it means and how it changes my perspective. I wouldn't consider myself particularly politically minded, so I have to pause and try and evaluate material often when reading",4,1,7,3,2,6,Yes,The article clearly has drawn its conclusions - that Zelensky is not interested in peace and rather in extending his presidency and escaping consequences of misconduct - before getting into any of evidence. It is not an appraisal of events but rather presenting a few encounters which support the thesis of the article.,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"I had to exit out of the AI chat thing because it was buffering for a long time and wouldn't load another response, but I think there was still lots of material to be discussed",No,The tool just told me I was right and very smart and reiterated things from the article - not really helpful,Detractor,2,,,0,0,221.759,0,0,0,716.379,0,,,,,,,,,,,,,,,,,0,0,105.237,0,3,1.853,126.963,133.524,13,1.853,126.963,133.524,13,
06.08.25 05:47,06.08.25 06:05,IP Address,124.190.166.114,100,1093,TRUE,06.08.25 06:05,R_9DeGYt3VtYdkpik,,,,,-33.7972,151.0895,anonymous,EN,I agree and I want to participate,5e52a8ee0033f9000b01e91b,Desktop,Other,English,25 to 44,Male,Bachelor's degree,,"Clerical Support Workers – office and admin tasks (e.g. receptionist, data entry clerk, office assistant)","Yes, I will",3,6,2,3,5,5,2,Several times a week,9,"traditional media (e.g. newspapers, TV news channels),social media platforms (e.g. Facebook, Twitter, Telegram)",5,4,2,5,3,4,4,3,6,3,4,5,3.8333333333333335,4.166666666666667,4.2,4.166666666666667,3,4,4,4,6,"My thoughts were very much the same from the start of reading it, that this article was heavily biased against the Ukraine. It didn't offer dual perspective and therefore was biased in its reporting. ",6,3,7,3,2,4,Yes,"it's only offering up only one point of view for the reader to consider, every mention of the Ukrainian leader is negative and paints Russia in a positive light. ",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,That it offers an unbiased perspective ,Yes,"I liked how it summarised the article into a voice memo, that's extremely helpful on a number of fronts. ",Detractor,6,,,,,,,,,,,0,0,130.668,0,0,0,451.198,0,,,,,,,,,0,0,77.289,0,5,1.618,99.787,100.515,12,1.619,99.787,100.515,12,
06.08.25 08:26,06.08.25 09:29,IP Address,93.119.106.117,100,3772,TRUE,06.08.25 09:29,R_5ADs2yNtMgVd8UV,,,,,43.709,-79.4057,anonymous,EN,I agree and I want to participate,672686197f191ae3064f2fb6,Desktop,Other,English,18 to 24,Male,Bachelor's degree,Canada,"Technicians & Associate Professionals – support roles requiring specialized training (e.g. lab technician, paralegal, IT support)","Yes, I will",5,5,3,3,6,5,4,Once a week,9,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",7,3,4,7,5,6,3,4,5,6,6,6,5.333333333333333,5,4,5.166666666666667,1,4,3,5,7,i took my time to carefully read. consciously looking for any bias and the diplomat's agenda,4,5,6,6,3,7,Yes,"i think It is propagandistic  because the entire article is just one side's opinion, using loaded words to trash the other guy without a shred of outside proof.",No,Yes,Yes,Yes,Yes,Yes,Yes,No,more speed,Yes,"it was very specific and accurate, could analyze what i say properly and respond",Promoter,10,,,9.968,419.471,421.289,7,195.846,1634.67,1635.927,10,,,,,,,,,,,,,,,,,23.227,97.036,98.955,4,4,51.21,220.466,222.76,19,51.209,220.465,222.759,19,
06.08.25 09:42,06.08.25 10:22,IP Address,85.255.234.13,100,2421,TRUE,06.08.25 10:22,R_8NKwceHHWRfQmR3,,,,,51.4964,-0.1224,anonymous,EN,I agree and I want to participate,678fda86226cd02a028cd386,Desktop,Other,English,25 to 44,Female,Bachelor's degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",6,5,2,4,5,3,6,Multiple times a day,10,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",5,6,4,6,5,6,3,4,5,3,4,5,5.333333333333333,4,5.2,5.166666666666667,4,6,5,6,5,it ws captivating,4,5,6,5,5,6,,,Yes,Yes,Yes,No,Yes,No,Yes,No,no comment ,Yes,it gives pecfect arguments ,Passive,8,no comments ,,,,,,,,,,,,,,,,,,0,0,165.627,0,0,0,239.986,0,0,0,109.315,0,5,20.753,61.5,64.1,8,20.753,61.501,64.1,8,
06.08.25 10:23,06.08.25 10:42,IP Address,90.213.38.213,100,1159,TRUE,06.08.25 10:42,R_2091B7bcSM1LikR,,,,,51.2476,-0.7672,anonymous,EN,I agree and I want to participate,5ea619579a497562c9c5b34d,Desktop,Other,English,25 to 44,Female,Master's degree,United Kingdom,"Managers – people who plan and direct the work of others (e.g. department head, project manager, store manager)","Yes, I will",4,4,3,6,6,5,3,Once a week,8,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",7,2,6,6,5,2,2,3,7,2,2,6,4.666666666666667,3.6666666666666665,3.4,4.5,3,3,3,5,3,"I found myself to be using more spontaneous reasoning during this one because it highlights points I'm familiar with e.g. trying to enforce dictatorship, criticisms of this from other countries, suppressing protest. ",4,5,6,3,4,5,Yes,I think that the article is propping up an undeniable political through-line about Zelensky not wanting change and enforcing dictator like strategies. ,No,Yes,No,Yes,Yes,No,No,No,,No,It was difficult to tell what is helpful because I found the tool enforced the political points given by the article. ,Detractor,2,,,0,0,206.373,0,0,0,445.852,0,,,,,,,,,,,,,,,,,0,0,72.398,0,6,1.381,95.559,96.557,10,1.382,95.559,96.557,10,
06.08.25 12:11,06.08.25 12:32,IP Address,149.34.154.52,100,1307,TRUE,06.08.25 12:32,R_8rH4qrWtT61aMFc,,,,,51.5749,0.0869,anonymous,EN,I agree and I want to participate,66a641d8eae42f430895d856,Desktop,Other,English,18 to 24,Female,Bachelor's degree,United Kingdom,"Service & Sales Workers – customer-facing roles (e.g. retail salesperson, waiter/waitress, hairdresser)","Yes, I will",4,4,2,5,5,6,4,Once a week,10,"traditional media (e.g. newspapers, TV news channels),online news websites,news apps",7,5,6,3,2,5,1,5,4,5,5,5,4.666666666666667,4.166666666666667,3.8,4.833333333333333,3,5,4,5,2,There was too much information at once and the pace was quite fast too. ,3,5,5,5,5,6,,,Yes,No,No,No,Yes,No,Yes,No,no,Yes,The way the bot doesn't override what your saying and continues the conversation with a question,Passive,8,,,,,,,,,,,0,0,156.569,0,0,0,635.949,0,,,,,,,,,0,0,62.025,0,7,10.334,38.899,41.138,12,10.333,38.898,41.137,12,
06.08.25 15:07,06.08.25 16:11,IP Address,216.120.189.251,100,3875,TRUE,06.08.25 16:11,R_2dMlIZsTOp3UaMI,,,,,51.5081,-0.1278,anonymous,EN,I agree and I want to participate,6776943837d9bca3085415d9,Desktop,Other,English,25 to 44,Male,Master's degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",6,7,1,1,6,6,6,Multiple times a day,9,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",6,6,6,6,2,6,5,5,2,6,1,7,5.333333333333333,4.333333333333333,5.4,5.166666666666667,7,6,2,6,6,The Ukraine-Russian war started as a political backlash. I already hold a believe that the Ukrainian President is only dancing to a political beat of some international powers. I feel a dialogue for peace is long overdue and the war should have ended a long time ago  ,7,6,2,6,5,5,No,I think the article is not a propaganda because I already have same thoughts about Zelensky. I think he doesn't want to negotiate.,No,Yes,Yes,No,Yes,No,No,No,"The bot took too long to respond, hence made the discussion difficult. ",Yes,Most information shared are true,Passive,7,Improve on the response time of the bot,,,,,,,,,,,,,,,,,,14.459,544.016,546.004,20,20.389,1403.816,1405.537,17,3.899,71.152,86.034,3,7,12.842,193.489,194.745,15,12.842,193.489,194.745,15,
06.08.25 16:12,06.08.25 16:53,IP Address,77.100.22.37,100,2462,TRUE,06.08.25 16:53,R_8nPzeWVsZrtmEFW,,,,,51.3904,-0.0992,anonymous,EN,I agree and I want to participate,66acbaf5c803ca1a1ef3f056,Desktop,Other,English,25 to 44,Male,Master's degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",6,4,2,4,5,4,4,Several times a week,7,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",4,3,3,6,5,5,5,4,4,6,6,4,4.333333333333333,4.833333333333333,4.2,4.333333333333333,3,6,4,4,4,"The tone of the article seemed to imply that Ukraine’s leadership is choosing continued conflict over negotiation, which is a serious claim with major political and humanitarian implications which caused me to be skeptical and concerned",5,5,3,5,3,5,Yes,i dont think zelensky in good conscience is guilty of what he's being accused of because martial law is the correct tool to use in such  predicament and his term just so happens to have recently ended,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,no,Yes,it made coherent and conclusive statements,Detractor,5,,,,,,,,,,,,,,,,,,,17.512,454.262,455.235,5,0,0,891.131,0,0,0,115.532,0,6,10.332,334.439,335.277,23,10.331,334.438,335.276,23,
06.08.25 17:31,06.08.25 17:55,IP Address,81.108.218.34,100,1409,TRUE,06.08.25 17:55,R_8Hqub7c1FU0s54m,,,,,52.808,-2.1118,anonymous,EN,I agree and I want to participate,5ec77936a7d9ce00088d79c3,Desktop,Other,English,18 to 24,Male,"Some college/university, no degree",United Kingdom,"Technicians & Associate Professionals – support roles requiring specialized training (e.g. lab technician, paralegal, IT support)","Yes, I will",6,6,2,5,5,5,3,Multiple times a day,8,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",5,5,5,4,4,5,5,3,4,3,3,6,4.666666666666667,4,6.2,4,6,6,7,6,6,"The reasoning for this was because i am very informed about the Russia, Ukraine war and therefor my viewpoints were being cross referenced with what was said in the article, making my thought more deliberate",7,2,6,3,2,4,Yes,It seemed very pro Russian and did not take into account many of the issue in Ukraine along with the sheer chaos that this conflict has caused for no reason mother than Putin's thirst for power. Saying that everything that Kiev does should be analyzed through the lens of prolonging the war is unjust and and nonsense considering Ukraine's peace terms that were rejected by the Kremlin as he wanted to keep much of the captured land which is abhorrent,Yes,No,Yes,Yes,Yes,Yes,Yes,No,none ,Yes,provides insights into both viewpoints,Passive,7,,,,,,,,,,,8.855,53.321,140.719,2,56.371,56.371,660.882,1,,,,,,,,,0,0,100.945,0,6,0.942,220.906,221.499,46,0.941,220.905,221.498,46,
